,participant.code,decision_tuple,payoff_tuple,timeout_tuple,player.prolific_id,player.id_in_group,group.delta_value,opponent,group.id_in_subsession,session.code,group.game_payoff_betray,group.game_payoff_betrayed,group.game_payoff_both_defect,group.game_payoff_cooperate_cooperate
2199,7r2rv0og,"[[1, 0], [0, 1], [1, 0], [0, 0], [0, 0], [0, 1], [1, 0], [0, 0]]","[[3.0, 25.0], [25.0, 3.0], [3.0, 25.0], [13.0, 13.0], [13.0, 13.0], [25.0, 3.0], [3.0, 25.0], [13.0, 13.0]]","[[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]",6756f8f1b31244c01d888b7e,2,0.75,7i28pt5j,61,b5cngwu2,25.0,3.0,13.0,15.0
2200,7r4y5p8n,"[[1, 1], [1, 1], [0, 1]]","[[18.0, 18.0], [18.0, 18.0], [19.0, 7.0]]","[[0, 0], [1, 0], [1, 0]]",682bc064d17960a47c554850,1,0.5,z2i6mdng,80,7jdftx7n,19.0,7.0,11.0,18.0
2201,7rfgfbsn,"[[1, 1]]","[[16.0, 16.0]]","[[0, 0]]",63d79fcd741f9cfb2f87152f,2,0.95,yq3gqbgx,16,tyc6us2m,22.0,1.0,13.0,16.0
2202,7rfjsfgk,"[[1, 1], [1, 1]]","[[10.0, 10.0], [10.0, 10.0]]","[[0, 0], [0, 0]]",5f4fbebb8bb76c0c01881651,2,0.5,y1k5x2u0,45,tuf4a7eb,18.0,1.0,8.0,10.0
2203,7rhupcuo,"[[1, 1], [1, 1], [1, 1], [0, 0], [1, 1], [0, 0]]","[[17.0, 17.0], [17.0, 17.0], [17.0, 17.0], [13.0, 13.0], [17.0, 17.0], [13.0, 13.0]]","[[1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1]]",661fc7586a611e0c142a88bd,2,0.75,9xgwkkll,17,4u0au75h,19.0,5.0,13.0,17.0
2204,7rl6g762,"[[1, 1], [1, 1], [1, 0], [1, 0], [1, 0]]","[[14.0, 14.0], [14.0, 14.0], [5.0, 17.0], [5.0, 17.0], [5.0, 17.0]]","[[0, 0], [0, 0], [0, 1], [1, 1], [1, 1]]",5810dfccaba80400016f13ea,1,0.75,wow7pgwi,51,0y60vrio,17.0,5.0,8.0,14.0
2205,7rluwkxi,"[[1, 0], [1, 0]]","[[4.0, 17.0], [4.0, 17.0]]","[[0, 0], [0, 1]]",668be3ac49d0ceb3ccb1ff45,1,0.55,9044q0y3,261,0y60vrio,17.0,4.0,6.0,13.0
2206,7rz8fc5x,"[[1, 0]]","[[3.0, 15.0]]","[[0, 0]]",5d07797b84ba270017199b08,2,0.7,ti1dpg5q,37,4u0au75h,15.0,3.0,9.0,10.0
2207,7s11kd3e,"[[0, 1]]","[[23.0, 12.0]]","[[0, 0]]",60b94f837bfda8b1977feef0,1,0.75,2xzms7s7,47,g0ktg1d5,23.0,12.0,16.0,20.0
2208,7s1muv1f,"[[1, 1]]","[[18.0, 18.0]]","[[1, 0]]",6731413b949994960fadc176,2,0.65,91400m65,76,j1p1ewuh,19.0,12.0,13.0,18.0
2209,7s2sqm9v,"[[1, 1], [1, 0], [1, 0], [1, 1], [1, 0], [1, 0], [1, 0], [1, 0], [1, 1], [1, 0], [0, 1], [1, 1], [0, 0], [1, 1], [1, 1], [1, 0], [1, 0]]","[[20.0, 20.0], [3.0, 22.0], [3.0, 22.0], [20.0, 20.0], [3.0, 22.0], [3.0, 22.0], [3.0, 22.0], [3.0, 22.0], [20.0, 20.0], [3.0, 22.0], [22.0, 3.0], [20.0, 20.0], [14.0, 14.0], [20.0, 20.0], [20.0, 20.0], [3.0, 22.0], [3.0, 22.0]]","[[0, 0], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1], [0, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 1]]",68477c5f699ccc3b689c314a,2,0.9,zopgrtue,23,9704j2nm,22.0,3.0,14.0,20.0
2210,7s3wlj53,"[[1, 1], [1, 0], [1, 0], [0, 0], [0, 0], [0, 1], [1, 1], [1, 1], [1, 0], [0, 0], [0, 1], [0, 1], [1, 0], [1, 0], [0, 0], [0, 0], [0, 1], [1, 1], [0, 1], [1, 1]]","[[14.0, 14.0], [5.0, 20.0], [5.0, 20.0], [12.0, 12.0], [12.0, 12.0], [20.0, 5.0], [14.0, 14.0], [14.0, 14.0], [5.0, 20.0], [12.0, 12.0], [20.0, 5.0], [20.0, 5.0], [5.0, 20.0], [5.0, 20.0], [12.0, 12.0], [12.0, 12.0], [20.0, 5.0], [14.0, 14.0], [20.0, 5.0], [14.0, 14.0]]","[[0, 0], [0, 0], [0, 1], [0, 1], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 1], [0, 1], [0, 0]]",5d7957036797da0019537ad1,2,0.9,fjstefkf,97,vbrajfi1,20.0,5.0,12.0,14.0
2211,7s5oyl4v,"[[1, 1], [1, 1]]","[[14.0, 14.0], [14.0, 14.0]]","[[0, 0], [1, 0]]",5efa02a5f512b17ea54f360a,1,0.85,6gc3c9a9,15,fi92mfip,18.0,4.0,9.0,14.0
2212,7s6zxhml,"[[1, 0]]","[[5.0, 25.0]]","[[0, 0]]",615e9e6c4f37a1a03d73021b,2,0.5,cdihq49r,22,3rdwvap6,25.0,5.0,8.0,21.0
