paper,id,session,inter,c,opp_c,payoff,delta,g,l
"Proto, Rustichini, and Sofianos 2019",1815,110,47,[1],[-1],[-0.565217391304348],0.75,0.0869565217391303,0.565217391304348
"Proto, Rustichini, and Sofianos 2019",1815,110,48,[1],[1],[1.0],0.75,0.0869565217391303,0.565217391304348
"Proto, Rustichini, and Sofianos 2019",1815,110,49,"[1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.75,0.0869565217391303,0.565217391304348
"Proto, Rustichini, and Sofianos 2019",1815,110,50,"[1, 1, 1]","[1, 1, 1]","[1.0, 1.0, 1.0]",0.75,0.0869565217391303,0.565217391304348
"Proto, Rustichini, and Sofianos 2019",1815,110,51,[1],[1],[1.0],0.75,0.0869565217391303,0.565217391304348
"Proto, Rustichini, and Sofianos 2019",1815,110,52,[1],[1],[1.0],0.75,0.0869565217391303,0.565217391304348
"Proto, Rustichini, and Sofianos 2019",1815,110,53,"[1, 1]","[1, 1]","[1.0, 1.0]",0.75,0.0869565217391303,0.565217391304348
"Proto, Rustichini, and Sofianos 2019",1815,110,54,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.75,0.0869565217391303,0.565217391304348
"Proto, Rustichini, and Sofianos 2019",1815,110,55,"[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","[1.0, 1.0, 1.0, 1.0, 1.0]",0.75,0.0869565217391303,0.565217391304348
"Proto, Rustichini, and Sofianos 2019",1816,110,1,[1],[1],[1.0],0.75,0.0869565217391303,0.565217391304348
"Proto, Rustichini, and Sofianos 2019",1816,110,2,[1],[1],[1.0],0.75,0.0869565217391303,0.565217391304348
"Proto, Rustichini, and Sofianos 2019",1816,110,3,"[1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.75,0.0869565217391303,0.565217391304348
"Proto, Rustichini, and Sofianos 2019",1816,110,4,"[1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[-0.565217391304348, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.75,0.0869565217391303,0.565217391304348
"Proto, Rustichini, and Sofianos 2019",1816,110,5,"[1, -1, 1]","[1, 1, -1]","[1.0, 1.08695652173913, -0.565217391304348]",0.75,0.0869565217391303,0.565217391304348
"Proto, Rustichini, and Sofianos 2019",1816,110,6,[1],[-1],[-0.565217391304348],0.75,0.0869565217391303,0.565217391304348
"Proto, Rustichini, and Sofianos 2019",1816,110,7,"[1, 1]","[1, 1]","[1.0, 1.0]",0.75,0.0869565217391303,0.565217391304348
"Proto, Rustichini, and Sofianos 2019",1816,110,8,"[-1, 1, 1, -1, -1, -1, 1, 1, 1]","[1, -1, -1, -1, -1, 1, -1, -1, -1]","[1.08695652173913, -0.565217391304348, -0.565217391304348, 0.0, 0.0, 1.08695652173913, -0.565217391304348, -0.565217391304348, -0.565217391304348]",0.75,0.0869565217391303,0.565217391304348
"Proto, Rustichini, and Sofianos 2019",1816,110,9,"[1, 1, 1, 1]","[1, 1, 1, 1]","[1.0, 1.0, 1.0, 1.0]",0.75,0.0869565217391303,0.565217391304348
"Proto, Rustichini, and Sofianos 2019",1816,110,10,[1],[1],[1.0],0.75,0.0869565217391303,0.565217391304348
"Proto, Rustichini, and Sofianos 2019",1816,110,11,"[1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.75,0.0869565217391303,0.565217391304348
"Proto, Rustichini, and Sofianos 2019",1816,110,12,"[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","[1.0, 1.0, 1.0, 1.0, 1.0]",0.75,0.0869565217391303,0.565217391304348
"Proto, Rustichini, and Sofianos 2019",1816,110,13,"[1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[1.0, -0.565217391304348, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.75,0.0869565217391303,0.565217391304348
"Proto, Rustichini, and Sofianos 2019",1816,110,14,"[1, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[-1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[-0.565217391304348, 1.08695652173913, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.75,0.0869565217391303,0.565217391304348
"Proto, Rustichini, and Sofianos 2019",1816,110,15,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.75,0.0869565217391303,0.565217391304348
"Proto, Rustichini, and Sofianos 2019",1816,110,16,"[1, 1, 1, 1]","[1, 1, 1, 1]","[1.0, 1.0, 1.0, 1.0]",0.75,0.0869565217391303,0.565217391304348
"Proto, Rustichini, and Sofianos 2019",1816,110,17,"[1, 1]","[1, 1]","[1.0, 1.0]",0.75,0.0869565217391303,0.565217391304348
"Proto, Rustichini, and Sofianos 2019",1816,110,18,"[1, -1, -1, -1]","[-1, -1, -1, -1]","[-0.565217391304348, 0.0, 0.0, 0.0]",0.75,0.0869565217391303,0.565217391304348
"Proto, Rustichini, and Sofianos 2019",1816,110,19,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.75,0.0869565217391303,0.565217391304348
"Proto, Rustichini, and Sofianos 2019",1816,110,20,"[1, 1, 1]","[1, 1, 1]","[1.0, 1.0, 1.0]",0.75,0.0869565217391303,0.565217391304348
"Proto, Rustichini, and Sofianos 2019",1816,110,21,[1],[-1],[-0.565217391304348],0.75,0.0869565217391303,0.565217391304348
"Proto, Rustichini, and Sofianos 2019",1816,110,22,[-1],[1],[1.08695652173913],0.75,0.0869565217391303,0.565217391304348
"Proto, Rustichini, and Sofianos 2019",1816,110,23,"[1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.75,0.0869565217391303,0.565217391304348
"Proto, Rustichini, and Sofianos 2019",1816,110,24,"[1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.75,0.0869565217391303,0.565217391304348
"Proto, Rustichini, and Sofianos 2019",1816,110,25,"[1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[-0.565217391304348, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.75,0.0869565217391303,0.565217391304348
"Proto, Rustichini, and Sofianos 2019",1816,110,26,"[1, -1, -1]","[-1, -1, -1]","[-0.565217391304348, 0.0, 0.0]",0.75,0.0869565217391303,0.565217391304348
"Proto, Rustichini, and Sofianos 2019",1816,110,27,"[1, -1]","[-1, 1]","[-0.565217391304348, 1.08695652173913]",0.75,0.0869565217391303,0.565217391304348
"Proto, Rustichini, and Sofianos 2019",1816,110,28,[-1],[1],[1.08695652173913],0.75,0.0869565217391303,0.565217391304348
"Proto, Rustichini, and Sofianos 2019",1816,110,29,"[1, -1, -1, -1]","[-1, -1, -1, -1]","[-0.565217391304348, 0.0, 0.0, 0.0]",0.75,0.0869565217391303,0.565217391304348
"Proto, Rustichini, and Sofianos 2019",1816,110,30,[-1],[1],[1.08695652173913],0.75,0.0869565217391303,0.565217391304348
"Proto, Rustichini, and Sofianos 2019",1816,110,31,"[-1, -1]","[-1, -1]","[0.0, 0.0]",0.75,0.0869565217391303,0.565217391304348
"Proto, Rustichini, and Sofianos 2019",1816,110,32,"[-1, 1, 1, -1]","[1, -1, -1, -1]","[1.08695652173913, -0.565217391304348, -0.565217391304348, 0.0]",0.75,0.0869565217391303,0.565217391304348
"Proto, Rustichini, and Sofianos 2019",1816,110,33,[-1],[1],[1.08695652173913],0.75,0.0869565217391303,0.565217391304348
"Proto, Rustichini, and Sofianos 2019",1816,110,34,[1],[1],[1.0],0.75,0.0869565217391303,0.565217391304348
"Proto, Rustichini, and Sofianos 2019",1816,110,35,"[1, -1]","[-1, 1]","[-0.565217391304348, 1.08695652173913]",0.75,0.0869565217391303,0.565217391304348
"Proto, Rustichini, and Sofianos 2019",1816,110,36,[1],[1],[1.0],0.75,0.0869565217391303,0.565217391304348
"Proto, Rustichini, and Sofianos 2019",1816,110,37,"[-1, 1, 1, 1, 1, 1, 1]","[1, -1, 1, 1, 1, 1, 1]","[1.08695652173913, -0.565217391304348, 1.0, 1.0, 1.0, 1.0, 1.0]",0.75,0.0869565217391303,0.565217391304348
"Proto, Rustichini, and Sofianos 2019",1816,110,38,"[-1, 1, 1]","[1, 1, 1]","[1.08695652173913, 1.0, 1.0]",0.75,0.0869565217391303,0.565217391304348
"Proto, Rustichini, and Sofianos 2019",1816,110,39,"[-1, 1, 1]","[1, -1, -1]","[1.08695652173913, -0.565217391304348, -0.565217391304348]",0.75,0.0869565217391303,0.565217391304348
"Proto, Rustichini, and Sofianos 2019",1816,110,40,"[-1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1.08695652173913, -0.565217391304348, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.75,0.0869565217391303,0.565217391304348
"Proto, Rustichini, and Sofianos 2019",1816,110,41,[-1],[1],[1.08695652173913],0.75,0.0869565217391303,0.565217391304348
"Proto, Rustichini, and Sofianos 2019",1816,110,42,"[-1, -1, -1, -1, -1, -1, -1]","[-1, -1, -1, -1, -1, -1, -1]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.75,0.0869565217391303,0.565217391304348
"Proto, Rustichini, and Sofianos 2019",1816,110,43,"[-1, 1, 1, 1, 1, 1]","[1, -1, 1, 1, 1, 1]","[1.08695652173913, -0.565217391304348, 1.0, 1.0, 1.0, 1.0]",0.75,0.0869565217391303,0.565217391304348
"Proto, Rustichini, and Sofianos 2019",1816,110,44,"[-1, -1, 1, 1, 1]","[-1, 1, -1, 1, 1]","[0.0, 1.08695652173913, -0.565217391304348, 1.0, 1.0]",0.75,0.0869565217391303,0.565217391304348
"Proto, Rustichini, and Sofianos 2019",1816,110,45,"[-1, 1, 1]","[1, -1, -1]","[1.08695652173913, -0.565217391304348, -0.565217391304348]",0.75,0.0869565217391303,0.565217391304348
"Proto, Rustichini, and Sofianos 2019",1816,110,46,"[-1, -1, 1, -1]","[-1, -1, -1, -1]","[0.0, 0.0, -0.565217391304348, 0.0]",0.75,0.0869565217391303,0.565217391304348
"Proto, Rustichini, and Sofianos 2019",1816,110,47,[-1],[1],[1.08695652173913],0.75,0.0869565217391303,0.565217391304348
"Proto, Rustichini, and Sofianos 2019",1816,110,48,[-1],[1],[1.08695652173913],0.75,0.0869565217391303,0.565217391304348
"Proto, Rustichini, and Sofianos 2019",1816,110,49,"[-1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1]","[1.08695652173913, 1.0, 1.0, 1.0, 1.0, 1.0]",0.75,0.0869565217391303,0.565217391304348
"Proto, Rustichini, and Sofianos 2019",1816,110,50,"[-1, 1, 1]","[1, -1, 1]","[1.08695652173913, -0.565217391304348, 1.0]",0.75,0.0869565217391303,0.565217391304348
"Proto, Rustichini, and Sofianos 2019",1816,110,51,[1],[1],[1.0],0.75,0.0869565217391303,0.565217391304348
"Proto, Rustichini, and Sofianos 2019",1816,110,52,[1],[1],[1.0],0.75,0.0869565217391303,0.565217391304348
"Proto, Rustichini, and Sofianos 2019",1816,110,53,"[1, 1]","[1, 1]","[1.0, 1.0]",0.75,0.0869565217391303,0.565217391304348
"Proto, Rustichini, and Sofianos 2019",1816,110,54,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.75,0.0869565217391303,0.565217391304348
"Proto, Rustichini, and Sofianos 2019",1816,110,55,"[1, -1, -1, -1, -1]","[-1, -1, -1, -1, -1]","[-0.565217391304348, 0.0, 0.0, 0.0, 0.0]",0.75,0.0869565217391303,0.565217391304348
"Proto, Rustichini, and Sofianos 2019",1817,110,1,[1],[1],[1.0],0.75,0.0869565217391303,0.565217391304348
"Proto, Rustichini, and Sofianos 2019",1817,110,2,[1],[1],[1.0],0.75,0.0869565217391303,0.565217391304348
"Proto, Rustichini, and Sofianos 2019",1817,110,3,"[1, -1, -1, -1, -1, -1]","[-1, -1, -1, -1, -1, -1]","[-0.565217391304348, 0.0, 0.0, 0.0, 0.0, 0.0]",0.75,0.0869565217391303,0.565217391304348
"Proto, Rustichini, and Sofianos 2019",1817,110,4,"[-1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1.08695652173913, -0.565217391304348, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.75,0.0869565217391303,0.565217391304348
"Proto, Rustichini, and Sofianos 2019",1817,110,5,"[1, 1, 1]","[1, 1, 1]","[1.0, 1.0, 1.0]",0.75,0.0869565217391303,0.565217391304348
"Proto, Rustichini, and Sofianos 2019",1817,110,6,[1],[1],[1.0],0.75,0.0869565217391303,0.565217391304348
"Proto, Rustichini, and Sofianos 2019",1817,110,7,"[1, 1]","[1, 1]","[1.0, 1.0]",0.75,0.0869565217391303,0.565217391304348
"Proto, Rustichini, and Sofianos 2019",1817,110,8,"[1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.75,0.0869565217391303,0.565217391304348
"Proto, Rustichini, and Sofianos 2019",1817,110,9,"[1, 1, 1, 1]","[1, 1, 1, 1]","[1.0, 1.0, 1.0, 1.0]",0.75,0.0869565217391303,0.565217391304348
"Proto, Rustichini, and Sofianos 2019",1817,110,10,[1],[-1],[-0.565217391304348],0.75,0.0869565217391303,0.565217391304348
"Proto, Rustichini, and Sofianos 2019",1817,110,11,"[1, -1, -1, 1, 1, 1]","[-1, 1, -1, -1, 1, 1]","[-0.565217391304348, 1.08695652173913, 0.0, -0.565217391304348, 1.0, 1.0]",0.75,0.0869565217391303,0.565217391304348
"Proto, Rustichini, and Sofianos 2019",1817,110,12,"[1, -1, -1, 1, -1]","[-1, 1, -1, -1, -1]","[-0.565217391304348, 1.08695652173913, 0.0, -0.565217391304348, 0.0]",0.75,0.0869565217391303,0.565217391304348
"Proto, Rustichini, and Sofianos 2019",1817,110,13,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.75,0.0869565217391303,0.565217391304348
"Proto, Rustichini, and Sofianos 2019",1817,110,14,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.75,0.0869565217391303,0.565217391304348
"Proto, Rustichini, and Sofianos 2019",1817,110,15,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.75,0.0869565217391303,0.565217391304348
"Proto, Rustichini, and Sofianos 2019",1817,110,16,"[1, 1, 1, 1]","[1, 1, 1, 1]","[1.0, 1.0, 1.0, 1.0]",0.75,0.0869565217391303,0.565217391304348
"Proto, Rustichini, and Sofianos 2019",1817,110,17,"[1, 1]","[1, 1]","[1.0, 1.0]",0.75,0.0869565217391303,0.565217391304348
"Proto, Rustichini, and Sofianos 2019",1817,110,18,"[1, 1, 1, 1]","[1, 1, 1, 1]","[1.0, 1.0, 1.0, 1.0]",0.75,0.0869565217391303,0.565217391304348
"Proto, Rustichini, and Sofianos 2019",1817,110,19,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.75,0.0869565217391303,0.565217391304348
"Proto, Rustichini, and Sofianos 2019",1817,110,20,"[1, 1, 1]","[1, 1, 1]","[1.0, 1.0, 1.0]",0.75,0.0869565217391303,0.565217391304348
"Proto, Rustichini, and Sofianos 2019",1817,110,21,[1],[1],[1.0],0.75,0.0869565217391303,0.565217391304348
"Proto, Rustichini, and Sofianos 2019",1817,110,22,[1],[1],[1.0],0.75,0.0869565217391303,0.565217391304348
"Proto, Rustichini, and Sofianos 2019",1817,110,23,"[1, -1, -1, -1, -1, -1]","[-1, 1, 1, -1, -1, -1]","[-0.565217391304348, 1.08695652173913, 1.08695652173913, 0.0, 0.0, 0.0]",0.75,0.0869565217391303,0.565217391304348
"Proto, Rustichini, and Sofianos 2019",1817,110,24,"[1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.75,0.0869565217391303,0.565217391304348
"Proto, Rustichini, and Sofianos 2019",1817,110,25,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.75,0.0869565217391303,0.565217391304348
"Proto, Rustichini, and Sofianos 2019",1817,110,26,"[1, 1, 1]","[1, 1, 1]","[1.0, 1.0, 1.0]",0.75,0.0869565217391303,0.565217391304348
"Proto, Rustichini, and Sofianos 2019",1817,110,27,"[1, 1]","[1, 1]","[1.0, 1.0]",0.75,0.0869565217391303,0.565217391304348
"Proto, Rustichini, and Sofianos 2019",1817,110,28,[1],[1],[1.0],0.75,0.0869565217391303,0.565217391304348
"Proto, Rustichini, and Sofianos 2019",1817,110,29,"[1, -1, -1, -1]","[-1, -1, -1, -1]","[-0.565217391304348, 0.0, 0.0, 0.0]",0.75,0.0869565217391303,0.565217391304348
"Proto, Rustichini, and Sofianos 2019",1817,110,30,[1],[-1],[-0.565217391304348],0.75,0.0869565217391303,0.565217391304348
"Proto, Rustichini, and Sofianos 2019",1817,110,31,"[1, -1]","[-1, -1]","[-0.565217391304348, 0.0]",0.75,0.0869565217391303,0.565217391304348
"Proto, Rustichini, and Sofianos 2019",1817,110,32,"[1, 1, 1, 1]","[1, 1, 1, 1]","[1.0, 1.0, 1.0, 1.0]",0.75,0.0869565217391303,0.565217391304348
"Proto, Rustichini, and Sofianos 2019",1817,110,33,[1],[1],[1.0],0.75,0.0869565217391303,0.565217391304348
"Proto, Rustichini, and Sofianos 2019",1817,110,34,[1],[1],[1.0],0.75,0.0869565217391303,0.565217391304348
"Proto, Rustichini, and Sofianos 2019",1817,110,35,"[1, 1]","[1, 1]","[1.0, 1.0]",0.75,0.0869565217391303,0.565217391304348
"Proto, Rustichini, and Sofianos 2019",1817,110,36,[1],[-1],[-0.565217391304348],0.75,0.0869565217391303,0.565217391304348
"Proto, Rustichini, and Sofianos 2019",1817,110,37,"[1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.75,0.0869565217391303,0.565217391304348
"Proto, Rustichini, and Sofianos 2019",1817,110,38,"[1, 1, 1]","[1, 1, 1]","[1.0, 1.0, 1.0]",0.75,0.0869565217391303,0.565217391304348
"Proto, Rustichini, and Sofianos 2019",1817,110,39,"[1, 1, 1]","[1, 1, 1]","[1.0, 1.0, 1.0]",0.75,0.0869565217391303,0.565217391304348
"Proto, Rustichini, and Sofianos 2019",1817,110,40,"[1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[-0.565217391304348, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.75,0.0869565217391303,0.565217391304348
"Proto, Rustichini, and Sofianos 2019",1817,110,41,[1],[1],[1.0],0.75,0.0869565217391303,0.565217391304348
"Proto, Rustichini, and Sofianos 2019",1817,110,42,"[1, -1, -1, -1, -1, -1, -1]","[-1, -1, -1, -1, -1, -1, -1]","[-0.565217391304348, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.75,0.0869565217391303,0.565217391304348
"Proto, Rustichini, and Sofianos 2019",1817,110,43,"[1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.75,0.0869565217391303,0.565217391304348
"Proto, Rustichini, and Sofianos 2019",1817,110,44,"[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","[1.0, 1.0, 1.0, 1.0, 1.0]",0.75,0.0869565217391303,0.565217391304348
"Proto, Rustichini, and Sofianos 2019",1817,110,45,"[1, -1, -1]","[-1, -1, -1]","[-0.565217391304348, 0.0, 0.0]",0.75,0.0869565217391303,0.565217391304348
"Proto, Rustichini, and Sofianos 2019",1817,110,46,"[1, 1, 1, 1]","[1, 1, 1, 1]","[1.0, 1.0, 1.0, 1.0]",0.75,0.0869565217391303,0.565217391304348
"Proto, Rustichini, and Sofianos 2019",1817,110,47,[1],[1],[1.0],0.75,0.0869565217391303,0.565217391304348
"Proto, Rustichini, and Sofianos 2019",1817,110,48,[1],[-1],[-0.565217391304348],0.75,0.0869565217391303,0.565217391304348
"Proto, Rustichini, and Sofianos 2019",1817,110,49,"[1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.75,0.0869565217391303,0.565217391304348
"Proto, Rustichini, and Sofianos 2019",1817,110,50,"[1, -1, -1]","[-1, -1, -1]","[-0.565217391304348, 0.0, 0.0]",0.75,0.0869565217391303,0.565217391304348
"Proto, Rustichini, and Sofianos 2019",1817,110,51,[1],[1],[1.0],0.75,0.0869565217391303,0.565217391304348
"Proto, Rustichini, and Sofianos 2019",1817,110,52,[1],[-1],[-0.565217391304348],0.75,0.0869565217391303,0.565217391304348
"Proto, Rustichini, and Sofianos 2019",1817,110,53,"[1, -1]","[1, 1]","[1.0, 1.08695652173913]",0.75,0.0869565217391303,0.565217391304348
"Proto, Rustichini, and Sofianos 2019",1817,110,54,"[1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[-1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[-0.565217391304348, 0.0, 1.08695652173913, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.75,0.0869565217391303,0.565217391304348
"Proto, Rustichini, and Sofianos 2019",1817,110,55,"[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","[1.0, 1.0, 1.0, 1.0, 1.0]",0.75,0.0869565217391303,0.565217391304348
"Proto, Rustichini, and Sofianos 2019",1818,110,1,[1],[1],[1.0],0.75,0.0869565217391303,0.565217391304348
"Proto, Rustichini, and Sofianos 2019",1818,110,2,[1],[-1],[-0.565217391304348],0.75,0.0869565217391303,0.565217391304348
"Proto, Rustichini, and Sofianos 2019",1818,110,3,"[1, 1, -1, -1, 1, 1]","[1, -1, -1, 1, 1, 1]","[1.0, -0.565217391304348, 0.0, 1.08695652173913, 1.0, 1.0]",0.75,0.0869565217391303,0.565217391304348
"Proto, Rustichini, and Sofianos 2019",1818,110,4,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.75,0.0869565217391303,0.565217391304348
"Proto, Rustichini, and Sofianos 2019",1818,110,5,"[1, 1, 1]","[1, 1, 1]","[1.0, 1.0, 1.0]",0.75,0.0869565217391303,0.565217391304348
"Proto, Rustichini, and Sofianos 2019",1818,110,6,[1],[1],[1.0],0.75,0.0869565217391303,0.565217391304348
"Proto, Rustichini, and Sofianos 2019",1818,110,7,"[1, 1]","[1, 1]","[1.0, 1.0]",0.75,0.0869565217391303,0.565217391304348
"Proto, Rustichini, and Sofianos 2019",1818,110,8,"[1, -1, -1, -1, -1, -1, -1, 1, 1]","[-1, -1, -1, -1, -1, -1, 1, -1, -1]","[-0.565217391304348, 0.0, 0.0, 0.0, 0.0, 0.0, 1.08695652173913, -0.565217391304348, -0.565217391304348]",0.75,0.0869565217391303,0.565217391304348
"Proto, Rustichini, and Sofianos 2019",1818,110,9,"[1, 1, 1, 1]","[1, 1, 1, 1]","[1.0, 1.0, 1.0, 1.0]",0.75,0.0869565217391303,0.565217391304348
"Proto, Rustichini, and Sofianos 2019",1818,110,10,[1],[1],[1.0],0.75,0.0869565217391303,0.565217391304348
"Proto, Rustichini, and Sofianos 2019",1818,110,11,"[1, -1, 1, 1, 1, 1]","[-1, 1, 1, 1, 1, 1]","[-0.565217391304348, 1.08695652173913, 1.0, 1.0, 1.0, 1.0]",0.75,0.0869565217391303,0.565217391304348
"Proto, Rustichini, and Sofianos 2019",1818,110,12,"[1, -1, -1, -1, -1]","[-1, -1, -1, -1, -1]","[-0.565217391304348, 0.0, 0.0, 0.0, 0.0]",0.75,0.0869565217391303,0.565217391304348
"Proto, Rustichini, and Sofianos 2019",1818,110,13,"[1, -1, -1, -1, -1, 1, 1, -1, -1, -1, -1, -1]","[-1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1]","[-0.565217391304348, 0.0, 0.0, 0.0, 1.08695652173913, -0.565217391304348, -0.565217391304348, 0.0, 0.0, 0.0, 0.0, 0.0]",0.75,0.0869565217391303,0.565217391304348
"Proto, Rustichini, and Sofianos 2019",1818,110,14,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.75,0.0869565217391303,0.565217391304348
